"YEAR","MONTH","SO2","CO","O3","NO2","PM10","MEAN_TEMP","MEAN_MAX_TEMP","MEAN_MIN_TEMP","MAX_TEMP","MIN_TEMP","MEAN_PRES","MEAN_SEA_PRES","MAX_SEA_PRES","MIN_SEA_PRES","MEAN_WATER_PRES","MAX_WATER_PRES","MIN_WATER_PRES","MEAN_DEW_TEMP","MEAN_HUM","MIN_HUM","SUM_PRECI","DAY_MAX_PRECI","HOUR_MAX_PRECI","TEN_MINU_MAX_PRECI","MEAN_WIND_SPED","MAX_WIND_SPED","MAX_INST_WIND_SPED","MAX_WIND_DIR","MAX_INST_WIND_DIR","SUM_SUN","PERC_SUN","MAX_SNOW_DEP","MAX_NEW_SNOW_DEP","SUM_SNOW","MEAN_MIN_GRA_TEMP","MIN_GRA_TEMP","MEAN_SURF_TEMP","BEIJING_PM2.5","SHANGHAI_PM2.5","BEIJIING_PM2,5_STD","SHANGHAI_PM2,5_STD","EM2_CO","EM2_NOX","EM2_SOX","EM2_TSP","EM2_PM10","EM2_VOC","EM2_NH3","EM2_PM2.5","EM3_CO","EM3_NOX","EM3_SOX","EM3_TSP","EM3_PM10","EM3_VOC","EM3_NH3","EM3_PM2.5","EM4_CO","EM4_NOX","EM4_SOX","EM4_TSP","EM4_PM10","EM4_VOC","EM4_NH3","EM4_PM2.5","EM5_CO","EM5_NOX","EM5_SOX","EM5_TSP","EM5_PM10","EM5_VOC","EM5_NH3","EM5_PM2.5","EM6_CO","EM6_NOX","EM6_SOX","EM6_TSP","EM6_PM10","EM6_VOC","EM6_NH3","EM6_PM2.5","EM7_CO","EM7_NOX","EM7_SOX","EM7_TSP","EM7_PM10","EM7_VOC","EM7_NH3","EM7_PM2.5","EM8_CO","EM8_NOX","EM8_SOX","EM8_TSP","EM8_PM10","EM8_VOC","EM8_NH3","EM8_PM2.5","EM9_CO","EM9_NOX","EM9_SOX","EM9_TSP","EM9_PM10","EM9_VOC","EM9_NH3","EM9_PM2.5","POP_DEN","YD_FREQ","X_COORD","Y_COORD"
2012,2,"0.017182609","1.119275362","0.022886628","0.017123188","63.23333333",-2,3.7,-7.4,12.7,-19.9,996.2,1022.9,1033.4,1008.8,2.7,6.6,0.8,-12.1,49,11,"0.5","0.4",0,0,3.7,10.9,20,"320",320,198.6,63.17,0,0,0,-8.9,-22.5,"-0.5","84.44202899","53.0723589","37.5812747608836","20.0061164474577","113798","183456","49541","11058","9971","4882","4630","4578","78069","420205","208054","62351","43569","12748","5505","19616","0","0","0","0","0","9805","0","0","0","0","0","0","0","60480","0","0","0","0","0","0","0","931575","0","0","1231652","1005926","543","41561","41561","181691","21075","38235","229469","510986","3151","32981","32981","70887","716","30341","11","212","6","4","3","14934","46","3","169.72","",128.5978121807,36.8703539643
2012,2,"0.011238586","0.996090953","0.018061373","0.028712018","56.35991838",-2.5,3.8,-8.5,12.6,-20.7,1009.4,1024.1,1034,1010.7,2.8,7.1,0.9,-11.6,53,13,"1.7","1.5",0,0,1.6,6.6,10.9,"270",290,217.8,69.32,0,0,0.3,-9.8,-21.3,"-0.8","84.44202899","53.0723589","48.6273121280437","23.0894202044653","201217","311760","48174","7461","6577","9926","6960","4317","85467","645278","732280","402450","234611","11196","3291","82087","65","2790","1817","201","136","4587","19","99","0","0","0","0","0","141591","0","0","0","0","0","0","0","2247689","0","0","2403995","3034082","1484","121813","121813","376504","53211","112070","373897","828934","4320","50549","50549","114000","926","46505","3374","49708","11429","788","570","74277","77","462","211.91","",127.8957090569,37.0150914627
2012,2,"0.004997106","0.442215088","0.027094067","0.019908828","44.86291486",2.1,6.3,-1.6,14.7,-10.3,1017.6,1022.3,1032.6,1008.5,3.4,8.2,0.8,-9.7,45,9,"11","6",0,0,2.1,5.9,11.5,"140",20,174.8,55.19,0.5,0.5,0.5,-4.3,-11.2,"2.6","84.44202899","53.0723589","20.6163843284954","29.301676262745","136064","321934","123228","5056","4567","9277","7901","3268","93354","1552856","2301961","5040291","2933559","40732","1100","1527920","4","186","121","4","4","1308","0","3","0","0","0","0","0","124235","0","0","0","0","0","0","0","12513063","0","0","1683255","878614","619","35762","35762","242934","35902","32901","242930","1552529","902991","112444","112444","73549","1706","103449","328","2476","54","183","132","14248","53","88","1504.15","0",128.7364437139,35.1296429088
2012,2,"0.003657434","0.441903172","0.035402332","0.010521137","53.53982301",-2,3.4,-7.1,11.7,-14.2,1021.2,1024.9,1033.8,1012,3.1,7.5,1.2,-9.8,58,14,"2.4","1.5",0,0,3.1,10.2,16.2,"340",320,177,56.26,2,1.8,3.8,-8.1,-17.3,"1.4","84.44202899","53.0723589","73.6442519480487","35.1513376130865","61770","103857","118920","5269","4729","1884","3310","2946","1224","7445","3233","82","76","136","195","39","11","465","303","11","9","1246","1485638","8","0","0","0","0","0","37904","0","0","0","0","0","0","0","667888","0","0","718176","749074","392","31612","31612","116081","21551","29085","241305","735281","185626","48321","48321","69232","789","44457","607","7452","3983","153","111","7554","29","81","121.18","0",126.2808135285,36.7035219373
2012,2,"0.005031122","0.541294342","0.013140516","0.023841398","55.50933908",-0.2,5.1,-4.9,13.9,-11.6,1017.3,1024.1,1033.5,1010.6,3.3,7.8,1.2,-9.1,54,13,"5.2","2",0,0,1.8,7.5,11.8,"320",320,164.3,52.01,5.3,4.8,6.2,-5.8,-15.4,"3.1","84.44202899","53.0723589","49.3073009037104","35.6521441010851","184398","535554","26855","8164","7558","21980","8740","4973","5733","39697","16379","346","319","1069","648","174","26","1116","727","26","22","4067","0","20","0","0","0","0","0","163547","0","0","0","0","0","0","0","2480795","0","0","3347497","1315692","1091","61236","61236","452486","59793","56335","562832","1215910","699","63318","63318","160778","398","58252","6195","62925","34708","865","626","1735","5","414","3822.02","0",127.1194593271,35.7918585627
2012,2,"0.008093872","0.454879181","0.017539932","0.014385694","55.69920394",-0.7,4,-5.1,12.9,-11.2,1021.3,1024.3,1033.5,1010.8,3.6,8.2,1.6,-7.8,61,17,"8.5","5",0,0,2.4,11.4,15.1,"320",320,177,56.12,11.5,8,14.5,-4.6,-8.6,"0.7","84.44202899","53.0723589","60.0171902596787","38.752792913356","192376","604282","520562","22910","20947","18471","14366","11923","325288","1167337","443308","21743","18392","46364","15754","10448","29044","1048017","1259028","59765","44754","8700940","429","34329","0","0","0","0","0","278518","0","0","0","0","0","0","0","18952998","0","0","2774314","1994436","1171","85501","85501","402732","56284","78657","758195","2928997","1134757","196224","196218","222265","2904","180520","27017","263801","10996","11126","8055","2266611","222","7250","704.92","0",126.7259249198,35.9502198336
2012,2,"0.004371925","0.350217077","0.024363242","0.009696093","39.07359307",0.2,6.2,-5.6,14.9,-14.3,1019,1022.8,1033.7,1009.3,3.4,8,0.8,-9.7,54,9,"14.3","7",0,0,1.2,7.1,15.2,"340",340,187.3,59.16,1,1,1,-9.6,-17.7,"1.4","84.44202899","53.0723589","34.152821986933","35.7630762640921","35089","64119","88468","4406","3987","1534","1992","2252","6165","38017","14923","537","495","1117","617","289","4","186","121","4","4","2301","795139","3","0","0","0","0","0","28692","0","0","0","0","0","0","0","433030","0","0","577688","861335","412","35697","35697","98397","16232","32845","140876","524751","188309","38674","38674","42106","836","35578","0","0","0","0","0","129773","22","0","75.24","0",127.7790812585,35.1379996116
2012,2,"0.006286127","0.616473988","0.014053468","0.024936416","56.68299712",-0.2,5.1,-4.9,13.9,-11.6,1017.3,1024.1,1033.5,1010.6,3.3,7.8,1.2,-9.1,54,13,"5.2","2",0,0,1.8,7.5,11.8,"320",320,164.3,52.01,5.3,4.8,6.2,-5.8,-15.4,"3.1","84.44202899","53.0723589","50.1818539094453","35.3178552704044","177112","471424","23638","7455","6890","18388","7725","4369","125102","953306","642032","21859","17956","17026","5053","11613","175","7534","4906","175","146","6699636","219","132","0","0","0","0","0","163547","0","0","0","0","0","0","0","1989538","0","0","2789674","1347150","1013","60882","60882","394636","50648","56010","298802","654554","1976","35292","35292","88315","351","32468","12598","287023","36640","7143","5172","3143332","390","4654","2571.25","0",127.1128705334,35.8584725311
2012,2,"0.004785928","0.534131737","0.022164671","0.017351796","57.54640719",-2,3,-6.8,12.1,-15.1,992.8,1023.7,1034.5,1010.4,3.1,6.8,1,-10.1,57,14,"1.6","1.1",0,0,3.3,9.7,18.3,"250",290,192.3,60.97,0,0,2.1,-9.4,-15.7,"-0.7","84.44202899","53.0723589","38.1638296791899","28.2872686024641","459838","290133","140649","14184","11920","6397","6460","6357","160951","676714","241538","46066","28333","24404","9142","10849","815","35066","22834","815","681","8611","0","613","0","0","0","0","0","80065","0","0","0","0","0","0","0","1674849","0","0","1672770","2194558","1011","86568","86568","266853","32353","79642","509951","1140791","8679","72324","72324","160900","1523","66534","1765","8790","644","306","221","1576","79","160","134.28","",128.0777750605,36.060216563
2012,2,"0.006957615","0.533836207","0.024985632","0.019356322","36.95043104",-2,3.4,-7.1,11.7,-14.2,1021.2,1024.9,1033.8,1012,3.1,7.5,1.2,-9.8,58,14,"2.4","1.5",0,0,3.1,10.2,16.2,"340",320,177,56.26,2,1.8,3.8,-8.1,-17.3,"1.4","84.44202899","53.0723589","67.6030906836548","31.7709106430335","66390","238132","44068","8119","7477","7495","5789","3826","415858","1608208","156434","18488","17411","61987","16661","10354","1705323","316382","10134067","128015","37065","17429221","3317153","8194","0","0","0","0","0","1070132","0","0","0","0","0","0","0","2077565","0","0","1847755","1791790","931","74515","74515","266826","38827","68554","515191","3479380","2074421","260769","260769","155769","4472","239910","2145","41886","1348","846","612","252019","122","551","220.46","0",126.4634793865,36.783862857
2012,2,"0.005608854","0.500507983","0.017871553","0.019701742","43.36525292",0.5,6.7,-5.4,14.7,-14,1021.2,1022.6,1033.4,1009,3.2,8.3,0.7,-10.6,48,7,"7.2","4",0,0,1.6,7.2,13.5,"340",340,168.2,53.18,0,0,0,-10.8,-19.5,"3","84.44202899","53.0723589","18.7814928997964","25.6711531253613","109503","293205","18559","3125","2869","11231","5291","2317","191978","583225","55045","3042","2871","26402","9071","1966","398","17114","11144","573","438","14817","52","363","0","0","0","0","0","161044","0","0","0","0","0","0","0","3991470","0","0","2545645","2896666","1514","115949","115949","415187","59870","106673","560541","1224699","3524","66039","66039","165451","636","60752","13718","185707","8184","4625","3349","611850","130","2931","557.25","",129.0412200968,35.4016100832
2012,2,"0.003905155","0.538612368","0.030578867","0.008672206","46.42020498",-1.3,4.6,-6.9,12.5,-16.1,994.3,1022.1,1033.5,1008.9,3.2,8.1,0.9,-10.2,56,10,"5.5","3.5",0,0,2.1,9.7,16.4,"320",340,169,53.45,2.4,2.4,2.8,-11,-20.2,"0.1","84.44202899","53.0723589","38.0373557014078","31.5486251878517","88197","82046","29553","4457","3904","1523","2438","2214","2038","12236","5946","149","137","281","315","67","0","0","0","0","0","603","0","0","0","0","0","0","0","30966","0","0","0","0","0","0","0","593577","0","0","501735","575737","288","24440","24440","84483","12393","22483","115140","254718","87","16530","16530","32159","399","15207","6545","19071","7023","546","395","2481","31","336","78.57","0",127.9042165982,35.7323101428
2012,2,"0.016365889","1.075912409","0.032355685","0.020998542","38.32262774",0.2,4.1,-2.9,12,-8.8,1019,1023.8,1033.1,1010.4,4.3,7.8,2.1,-5.2,69,20,"28.9","8.5",0,0,3.5,13.2,19.4,"360",360,126,39.72,5.8,5.4,24.7,-4.8,-10,"2.5","84.44202899","53.0723589","49.1696408059059","46.5657624778137","129189","443315","203920","7418","6910","13036","9446","4460","11149","88227","75890","14149","8497","1967","1246","3117","24","1023","666","24","20","2609","0","18","0","0","0","0","0","118909","0","0","0","0","0","0","0","1596394","0","0","2347244","997324","749","42624","42624","332186","36538","39213","384024","1788928","842896","122427","122427","113757","1685","112634","54","194","43","5","4","24983","79","4","4881.5","0",126.3917076702,34.8034232489
2012,2,"0.005738061","0.656825856","0.024227689","0.025533526","52.39877401",2.1,6.3,-1.6,14.7,-10.3,1017.6,1022.3,1032.6,1008.5,3.4,8.2,0.8,-9.7,45,9,"11","6",0,0,2.1,5.9,11.5,"140",20,174.8,55.19,0.5,0.5,0.5,-4.3,-11.2,"2.6","84.44202899","53.0723589","22.1584052147224","29.2736716241966","107596","376905","24534","3110","2997","14095","6297","2539","372317","1598940","1050430","1984224","1158195","62794","16595","605131","37","524440","916033","87009","63445","236933","0","46287","0","0","0","0","0","243772","0","0","0","0","0","0","0","6581899","0","0","3574622","1450528","1358","60868","60868","501085","93774","55999","352055","1523159","671506","103384","103384","103847","1414","95112","3830","40291","31309","1563","1131","268196","30","749","3005.31","0",128.672239981,35.1958862135
2012,2,"0.004084379","0.487585126","0.025928941","0.015677364","36.58436663",1.8,5.5,-1.3,13.1,-9.2,1014.2,1022.4,1032.5,1008.7,3.6,8.6,0.9,-8.6,49,9,"23","11.5",0,0,4.8,14.2,23.7,"340",340,166,52.35,0,0,0,-2.7,-8.9,"2.1","84.44202899","53.0723589","38.0070714121309","38.8815790955481","174171","371507","44562","8707","7896","12735","7214","4399","120227","366053","71752","32872","19670","16112","4791","7520","37","106141","184010","17518","12776","49253","0","9325","0","0","0","0","0","56575","0","0","0","0","0","0","0","2230556","0","0","2779439","2490677","1318","99725","99725","422308","50376","91747","448461","987298","4850","58450","58450","136427","916","53773","14","280","8","6","4","16065","110","4","300.79","0",127.3891499371,34.9944248753
2012,2,"0.002314655","0.436206897","0.034406609","0.010466954","35.90086207",6.6,9.7,3.6,16.5,-1.5,1015.3,1021.3,1030.7,1007.7,6.7,14.2,2,0.3,66,16,"93","30",0,0,2.6,6.5,13.8,"50",340,122.7,38.45,0.2,0.2,0.4,2.1,-2.3,"7.9","84.44202899","53.0723589","28.3867673642567","53.0723589","50603","202494","104302","32208","29552","7442","7675","12624","2116","8661","12623","367","336","493","339","116","91","3907","2544","91","76","4630","28408","68","0","0","0","0","0","68267","0","0","0","0","0","0","0","1574079","0","0","1461541","1184693","664","50567","50567","267426","32323","46524","362603","944823","137945","56417","56417","103443","728","51906","7767","20580","9227","1328","962","55287","32","722","176.88","0",126.5809815697,33.3245437384
2012,2,"0.00423582","0.335822422","0.029669916","0.011333262","44.94573015",2.2,6.4,-1.6,15.4,-8.2,1016.5,1022.3,1032.8,1008.4,4,8.7,0.9,-7.5,53,12,"24.5","9.5",0,0,1.9,6.7,12.1,"290",290,153.2,48.31,0,0,0,-8,-14.2,"2.6","84.44202899","53.0723589","19.5133987459368","31.3195445070535","65544","213316","22165","5325","4937","7088","4700","3085","73843","556130","407707","6232","5719","12843","10394","3102","45","1953","1272","45","38","1006","0","34","0","0","0","0","0","127516","0","0","0","0","0","0","0","30056996","0","0","2153029","1272011","859","53065","53065","303007","52869","48820","743512","3213107","1413937","217962","217962","218451","2995","200526","2868","33328","3685","522","378","173640","28","251","589.36","",128.6232689495,34.870101323
2012,2,"0.002614873","0.483092401","0.031825712","0.008259828","36.90247906",4.8,7.4,2.3,11.7,-2.8,1020.6,1023.2,1031.7,1009.3,5.8,12.3,2.4,-1.7,65,23,"109.1","27.5",0,0,4.2,10.7,17.2,"320",340,59.6,18.71,5.5,5.2,18.7,1.5,-2.9,"5.1","84.44202899","53.0723589","32.9312323392521","51.6016695418578","58653","239422","64311","8589","7950","6450","8365","5341","4345","19649","26106","888","816","947","674","286","149","6418","4179","233","176","8771","52621","143","0","0","0","0","0","257718","0","0","0","0","0","0","0","3619253","0","0","4122613","2319186","1662","103735","103735","641577","90793","95432","1963029","3749722","755152","175168","174575","324294","1896","160607","18081","33715","21319","2628","1903","22070","110","1268","439.17","0",126.5291374377,33.4417176158
2012,3,"0.006883627","0.471564626","0.026993234","0.028316644","47.34506089",5.1,9.5,1.5,16.2,-5.7,1008.9,1019.5,1030.8,1005.8,4.6,12.1,1.3,-5.1,52,9,"47.4","22",0,0,3.5,10.2,18,"290",270,191.8,51.63,0,0,0,-2.3,-8.6,"6.2","96.47432432","67.27913279","75.3876958560263","29.5713291695681","409786","664999","42613","4456","3927","23691","7075","3082","3633","16787","4892","148","136","410","416","70","","","","","","","","","0","0","0","0","0","4212","0","0","0","0","0","0","0","1117272","0","0","1617857","569871","460","15846","15846","258834","20545","14576","125677","271180","105","13967","13967","35808","74","12848","0","0","0","0","0","0","2","0","6910.37","0",126.9772590125,37.594873769
2012,3,"0.006016949","0.404654443","0.023435825","0.028751763","44.04964539",5.1,9.5,1.5,16.2,-5.7,1008.9,1019.5,1030.8,1005.8,4.6,12.1,1.3,-5.1,52,9,"47.4","22",0,0,3.5,10.2,18,"290",270,191.8,51.63,0,0,0,-2.3,-8.6,"6.2","96.47432432","67.27913279","74.9500024587621","29.9298005298483","1758253","1095028","493343","26111","20542","28071","8842","11583","1544","4833","13","19","17","193","109","7","","","","","","","","","0","0","0","0","0","7785","0","0","0","0","0","0","0","5281410","0","0","1664059","623229","519","18422","18422","264945","25631","16949","213460","462277","532","24005","24005","61479","153","22084","0","0","0","0","0","0","2","0","13388.15","0",126.9959081069,37.560096301
2012,3,"0.004598253","0.54862119","0.023433962","0.030924528","46.50916784",5.1,9.5,1.5,16.2,-5.7,1008.9,1019.5,1030.8,1005.8,4.6,12.1,1.3,-5.1,52,9,"47.4","22",0,0,3.5,10.2,18,"290",270,191.8,51.63,0,0,0,-2.3,-8.6,"6.2","96.47432432","67.27913279","75.108344127205","31.1380133923881","717057","971302","165280","15125","12891","40804","11756","9327","72","233","0","1","1","8","4","0","","","","","","","","","0","0","0","0","0","13179","0","0","0","0","0","0","0","2136548","0","0","3809031","1041193","950","30534","30534","540042","46578","28089","205133","442627","169","22796","22796","58449","123","20971","12","246","7","5","4","727","4","3","17688.07","0",126.945271171,37.4673184717
2012,3,"0.00385695","0.697840756","0.024433198","0.0328583","46.76549865",5.1,9.5,1.5,16.2,-5.7,1008.9,1019.5,1030.8,1005.8,4.6,12.1,1.3,-5.1,52,9,"47.4","22",0,0,3.5,10.2,18,"290",270,191.8,51.63,0,0,0,-2.3,-8.6,"6.2","96.47432432","67.27913279","74.9735594628002","30.2706162309852","424815","745347","69517","7752","6740","25708","12991","4934","641","1761","3","1","1","85","25","1","","","","","","","","","0","0","0","0","0","12289","0","0","0","0","0","0","0","1119043","0","0","2147099","622273","593","18800","18800","303468","31027","17295","110732","246710","1748","13609","13609","34659","176","12522","0","0","0","0","0","0","1","0","11122.34","0",126.9798450661,37.5313346158
2012,3,"0.00593531","0.48638814","0.029098383","0.022293801","48.08502024",5.1,9.5,1.5,16.2,-5.7,1008.9,1019.5,1030.8,1005.8,4.6,12.1,1.3,-5.1,52,9,"47.4","22",0,0,3.5,10.2,18,"290",270,191.8,51.63,0,0,0,-2.3,-8.6,"6.2","96.47432432","67.27913279","74.1086861507133","29.7205369280801","336489","580818","57801","6433","5657","23477","7613","4423","11347","33465","220","85","80","1408","630","46","","","","","","","","","0","0","0","0","0","13530","0","0","0","0","0","0","0","2749162","0","0","2567448","794977","707","23895","23895","366721","34259","21986","72840","158482","341","8311","8311","21290","62","7646","54","1087","30","22","16","3219","1077","14","17783.13","0",127.0410038774,37.5509814717
2012,3,"0.004327027","0.597567568","0.018695946","0.023816216","47.48102981",5.1,9.5,1.5,16.2,-5.7,1008.9,1019.5,1030.8,1005.8,4.6,12.1,1.3,-5.1,52,9,"47.4","22",0,0,3.5,10.2,18,"290",270,191.8,51.63,0,0,0,-2.3,-8.6,"6.2","96.47432432","67.27913279","73.3355004928709","29.4756692092394","194555","683669","8362","4409","4305","30091","9314","4122","1045","2921","5","2","2","138","42","1","","","","","","","","","0","0","0","0","0","30847","0","0","0","0","0","0","0","1690683","0","0","2857323","929938","778","26557","26557","414182","37874","24434","158407","341804","132","17604","17604","45135","95","16195","0","0","0","0","0","0","12","0","21760.62","0",127.0856942073,37.5466574226
2012,3,"0.004755682","0.595880682","0.023741477","0.034674716","48.6994302",5.1,9.5,1.5,16.2,-5.7,1008.9,1019.5,1030.8,1005.8,4.6,12.1,1.3,-5.1,52,9,"47.4","22",0,0,3.5,10.2,18,"290",270,191.8,51.63,0,0,0,-2.3,-8.6,"6.2","96.47432432","67.27913279","74.1869725565666","29.3386351388518","436372","680031","87819","8739","7562","28447","8233","5702","4613","13642","51","35","35","681","176","32","","","","","","","","","0","0","0","0","0","13520","0","0","0","0","0","0","0","1612362","0","0","2766689","886773","746","26399","26399","406635","33966","24285","118097","257190","608","13513","13513","34636","102","12434","0","0","0","0","0","0","2","0","25578.06","0",127.0547950923,37.5819116475
2012,3,"0.004809591","0.487165021","0.025108604","0.030464034","45.08169014",5.1,9.5,1.5,16.2,-5.7,1008.9,1019.5,1030.8,1005.8,4.6,12.1,1.3,-5.1,52,9,"47.4","22",0,0,3.5,10.2,18,"290",270,191.8,51.63,0,0,0,-2.3,-8.6,"6.2","96.47432432","67.27913279","73.5393882686713","28.9645915523335","241427","551346","43806","6039","5458","24906","7262","4545","1905","5655","81","15","13","248","108","6","","","","","","","","","0","0","0","0","0","19702","0","0","0","0","0","0","0","1731681","0","0","3140536","1013986","855","30161","30161","469471","39030","27748","115438","250669","443","13113","13113","33572","91","12065","0","0","0","0","0","0","0","0","22668.3","0",127.092831825,37.5977594063
2012,3,"0.003768519","0.664817321","0.023663058","0.032243572","43.29014845",5.1,9.5,1.5,16.2,-5.7,1008.9,1019.5,1030.8,1005.8,4.6,12.1,1.3,-5.1,52,9,"47.4","22",0,0,3.5,10.2,18,"290",270,191.8,51.63,0,0,0,-2.3,-8.6,"6.2","96.47432432","67.27913279","74.8175858531221","29.2725481922949","714876","908325","164431","14513","12294","36284","11818","8791","1219","3360","8","2","2","161","43","2","","","","","","","","","0","0","0","0","0","17842","0","0","0","0","0","0","0","1783385","0","0","3654753","1021559","916","29454","29454","535199","45746","27097","95661","207067","218","10739","10739","27529","66","9880","0","0","0","0","0","0","4","0","19610.51","0",127.0175219975,37.6056595271
2012,3,"0.005120596","0.438888889","0.038703252","0.0155271","39.28243243",8.3,12.3,4.9,19.7,-3.6,1010.1,1018.6,1028.3,1003.7,6.3,14.9,1,-1.4,55,11,"173.9","101",0,0,3.8,13,19.2,"230",230,197,53.03,0,0,0,1.5,-6.1,"10.1","96.47432432","67.27913279","18.5233351879346","34.2753122176866","154547","190029","95890","2969","2483","4885","3658","1631","751","7617","9674","5229","3047","85","33","1064","9","372","242","9","7","4217","0","7","0","0","0","0","0","6292","0","0","0","0","0","0","0","600260","0","0","689218","382895","276","15392","15392","104153","12542","14161","602385","6041503","4162930","459534","459534","192242","7442","422771","0","0","0","0","0","0","0","0","10123.31","0",129.0447640829,35.1288793093
2012,3,"0.003824324","0.402432432","0.030310811","0.033290541","46.03504043",5.1,9.5,1.5,16.2,-5.7,1008.9,1019.5,1030.8,1005.8,4.6,12.1,1.3,-5.1,52,9,"47.4","22",0,0,3.5,10.2,18,"290",270,191.8,51.63,0,0,0,-2.3,-8.6,"6.2","96.47432432","67.27913279","75.2502033502865","28.9305938591146","270201","548797","52402","6484","5783","24365","7220","4677","440","1227","2","1","1","57","17","1","","","","","","","","","0","0","0","0","0","9590","0","0","0","0","0","0","0","1321202","0","0","2434008","712805","599","20285","20285","366048","27851","18665","85385","184240","71","9487","9487","24328","51","8729","0","0","0","0","0","0","1","0","14542.54","0",127.0111306908,37.6434355798
2012,3,"0.005229111","0.54851752","0.028991914","0.019948787","39.77088949",5.7,10.5,1.1,20.1,-5.4,1011.4,1020,1030.8,1005.2,5.3,14.1,1.2,-3.3,58,11,"54.6","16.5",0,0,2.1,8,15.3,"320",320,179.4,48.3,0,0,0,-0.4,-7.1,"6.6","96.47432432","67.27913279","56.9347439937709","38.9897597275611","574955","534842","148701","14112","11869","16637","8817","6517","10722","33777","2954","131","123","1512","469","81","35","1488","969","61","45","4656","0","35","0","0","0","0","0","132133","0","0","0","0","0","0","0","1235781","0","0","2154870","948285","768","42112","42112","339772","40844","38743","119008","260099","820","13976","13976","35315","127","12860","0","0","0","0","0","0","1","0","4251.27","0",127.4110468862,36.2806764565
2012,3,"0.00482638","0.553773585","0.023825034","0.021810229","43.68648649",5.1,9.5,1.5,16.2,-5.7,1008.9,1019.5,1030.8,1005.8,4.6,12.1,1.3,-5.1,52,9,"47.4","22",0,0,3.5,10.2,18,"290",270,191.8,51.63,0,0,0,-2.3,-8.6,"6.2","96.47432432","67.27913279","75.095439432161","28.6426513482965","205786","483807","33023","4998","4556","21480","6466","3861","2740","7704","17","9","9","361","117","5","0","0","0","0","0","0","31","0","0","0","0","0","0","12928","0","0","0","0","0","0","0","1344408","0","0","2858750","828323","738","24171","24171","416864","36509","22236","71112","153601","101","7971","7971","20336","50","7337","0","0","0","0","0","0","1","0","17499.06","0",127.0323130414,37.6690665014
2012,3,"0.005739189","0.468151147","0.025628331","0.031537838","37.8600823",5.1,9.5,1.5,16.2,-5.7,1008.9,1019.5,1030.8,1005.8,4.6,12.1,1.3,-5.1,52,9,"47.4","22",0,0,3.5,10.2,18,"290",270,191.8,51.63,0,0,0,-2.3,-8.6,"6.2","96.47432432","67.27913279","74.2550909545338","28.4796768663539","1605911","839458","465966","30287","23976","27360","7591","14023","614","1696","2","0","0","82","22","0","0","0","0","0","0","0","33","0","0","0","0","0","0","11334","0","0","0","0","0","0","0","2153203","0","0","4645333","1352125","1214","38244","38244","661599","61794","35182","131987","285931","353","14852","14852","38076","92","13665","12816","69697","76740","2563","1856","3837","2","1228","16852.28","0",127.0749840113,37.6524737114
2012,3,"0.006423776","0.669295775","0.02427121","0.023673414","44.02035278",5.1,9.5,1.5,16.2,-5.7,1008.9,1019.5,1030.8,1005.8,4.6,12.1,1.3,-5.1,52,9,"47.4","22",0,0,3.5,10.2,18,"290",270,191.8,51.63,0,0,0,-2.3,-8.6,"6.2","96.47432432","67.27913279","76.5931189021952","29.7642452203719","336768","705427","66060","8314","7429","31506","9433","6027","264","922","1","6","5","23","26","2","","","","","","","","","0","0","0","0","0","15972","0","0","0","0","0","0","0","1934663","0","0","3792075","1085630","965","31595","31595","552912","47229","29067","166020","359712","453","18705","18705","47892","119","17210","1358","1389","1135","280","202","119939","0","182","16885.71","0",126.9269545795,37.6191703059
2012,3,"0.00543962","0.395793758","0.026640434","0.019868385","48.23553163",8.3,12.3,4.9,19.7,-3.6,1010.1,1018.6,1028.3,1003.7,6.3,14.9,1,-1.4,55,11,"173.9","101",0,0,3.8,13,19.2,"230",230,197,53.03,0,0,0,1.5,-6.1,"10.1","96.47432432","67.27913279","17.700180171439","33.8355881178525","190727","351933","43641","4379","3839","12489","6912","2920","80066","228712","17045","9474","5658","10672","3100","2079","26","1116","727","52","38","4124","0","29","0","0","0","0","0","409087","0","0","0","0","0","0","0","1282559","0","0","2003650","807123","723","32391","32391","281694","38171","29801","89170","194214","464","10208","10208","26167","77","9391","0","0","0","0","0","0","259","0","10861.34","0",129.0941905807,35.1258293856
2012,3,"0.006740189","0.648356164","0.024867568","0.028963514","43.90720222",5.1,9.5,1.5,16.2,-5.7,1008.9,1019.5,1030.8,1005.8,4.6,12.1,1.3,-5.1,52,9,"47.4","22",0,0,3.5,10.2,18,"290",270,191.8,51.63,0,0,0,-2.3,-8.6,"6.2","96.47432432","67.27913279","76.1220236819933","30.0321431245997","201055","653925","1657","3493","3488","28190","8106","3482","465","1341","2","2","1","61","22","0","","","","","","","","","0","0","0","0","0","13284","0","0","0","0","0","0","0","1241952","0","0","2431482","690925","622","20216","20216","351305","30915","18601","122582","272523","1803","14975","14975","38100","189","13778","16","321","9","6","5","950","1","4","17897.46","0",126.9389962699,37.577739904
